step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
0,0,0.3455,True,0.3455,"stages=[C64x1(batch,silu,stride), C128x2(batch,silu,stride), C256x3(batch,silu,avgpool), C128x2(batch,silu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",45.1
1,0,0.4096,True,0.4096,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
2,0,0.4100,True,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.5
3,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
4,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.2
5,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.4
6,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.1
7,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.5
8,0,0.4098,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.0
9,0,0.4099,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.2
10,0,0.4094,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.1
11,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.1
12,0,0.4100,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.4
13,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.3
14,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.6
15,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.1
16,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.5
17,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
18,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.5
19,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.6
20,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",46.8
21,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",46.9
22,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.1
23,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.4
24,0,0.4094,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.7
25,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",46.8
26,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.1
27,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.8
28,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.6
29,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.5
30,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.8
31,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.7
32,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.7
33,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.8
34,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
35,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.7
36,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.7
37,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
38,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.1
39,0,0.4094,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.0
40,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.2
41,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.0
42,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.7
43,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.4
44,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.5
45,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.3
46,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.4
47,0,0.4095,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
48,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.1
49,0,0.4098,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.2
50,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.4
51,0,0.4096,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",48.1
52,0,0.4097,False,0.4100,"stages=[C32x1(batch,silu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",47.9
